Problem Size        ,Thread Count        ,Schedule Type       ,Time Taken (Mean) [s],Time Taken STD [s]
1024                ,12                  ,dynamic             ,0.000383876         ,6.82829e-05
1024                ,12                  ,dynamic[1]          ,0.000373294         ,6.77358e-05
1024                ,12                  ,dynamic[2]          ,0.000247911         ,2.59509e-05
1024                ,12                  ,dynamic[4]          ,0.000202803         ,1.44224e-05
1024                ,12                  ,dynamic[8]          ,0.000177732         ,1.45605e-05
1024                ,12                  ,dynamic[16]         ,0.000159107         ,1.13264e-05
1024                ,12                  ,dynamic[32]         ,0.000156147         ,1.22747e-05
1024                ,12                  ,dynamic[64]         ,0.000154498         ,1.2333e-05
1024                ,12                  ,dynamic[128]        ,0.000155382         ,1.15753e-05
1024                ,12                  ,guided              ,0.000167734         ,1.76039e-05
1024                ,12                  ,guided[1]           ,0.000164794         ,1.57742e-05
1024                ,12                  ,guided[2]           ,0.00016852          ,2.1329e-05
1024                ,12                  ,guided[4]           ,0.000163541         ,1.99741e-05
1024                ,12                  ,guided[8]           ,0.000160865         ,1.65793e-05
1024                ,12                  ,guided[16]          ,0.000158245         ,1.3091e-05
1024                ,12                  ,guided[32]          ,0.000156795         ,1.10027e-05
1024                ,12                  ,guided[64]          ,0.000155369         ,1.17157e-05
1024                ,12                  ,guided[128]         ,0.000166287         ,2.68514e-05
1024                ,12                  ,auto                ,0.000165322         ,2.97164e-05
1024                ,12                  ,runtime             ,0.000352814         ,4.08117e-05
1024                ,16                  ,static              ,0.000208448         ,3.69199e-05
1024                ,16                  ,static[1]           ,0.000201868         ,1.99013e-05
1024                ,16                  ,static[2]           ,0.000206175         ,2.39263e-05
1024                ,16                  ,static[4]           ,0.00020292          ,2.7017e-05
1024                ,16                  ,static[8]           ,0.000200598         ,1.52744e-05
1024                ,16                  ,static[16]          ,0.000209046         ,2.94197e-05
1024                ,16                  ,static[32]          ,0.000202573         ,1.97463e-05
1024                ,16                  ,static[64]          ,0.000199312         ,1.27912e-05
1024                ,16                  ,static[128]         ,0.000199            ,1.26367e-05
1024                ,16                  ,dynamic             ,0.000390365         ,3.29025e-05
1024                ,16                  ,dynamic[1]          ,0.000395245         ,3.66765e-05
1024                ,16                  ,dynamic[2]          ,0.000308239         ,2.96099e-05
1024                ,16                  ,dynamic[4]          ,0.000272468         ,5.74677e-05
1024                ,16                  ,dynamic[8]          ,0.000231143         ,1.80326e-05
1024                ,16                  ,dynamic[16]         ,0.000211286         ,1.96532e-05
1024                ,16                  ,dynamic[32]         ,0.00020601          ,1.59521e-05
1024                ,16                  ,dynamic[64]         ,0.00020869          ,2.37079e-05
1024                ,16                  ,dynamic[128]        ,0.000212159         ,2.59248e-05
1024                ,16                  ,guided              ,0.000218279         ,2.25887e-05
1024                ,16                  ,guided[1]           ,0.000221728         ,1.94652e-05
1024                ,16                  ,guided[2]           ,0.000216768         ,1.78241e-05
1024                ,16                  ,guided[4]           ,0.000211165         ,1.42336e-05
1024                ,16                  ,guided[8]           ,0.000209398         ,1.53594e-05
1024                ,16                  ,guided[16]          ,0.000205099         ,1.36601e-05
1024                ,16                  ,guided[32]          ,0.000204508         ,1.59306e-05
1024                ,16                  ,guided[64]          ,0.000203925         ,1.33547e-05
1024                ,16                  ,guided[128]         ,0.000211924         ,2.78482e-05
1024                ,16                  ,auto                ,0.000205327         ,2.8199e-05
1024                ,16                  ,runtime             ,0.000393816         ,3.40669e-05
1024                ,32                  ,static              ,0.000378262         ,6.55345e-05
1024                ,32                  ,static[1]           ,0.000370527         ,2.24799e-05
1024                ,32                  ,static[2]           ,0.000376298         ,2.85975e-05
1024                ,32                  ,static[4]           ,0.000370652         ,2.2671e-05
1024                ,32                  ,static[8]           ,0.00037056          ,2.47491e-05
1024                ,32                  ,static[16]          ,0.000390132         ,4.34497e-05
1024                ,32                  ,static[32]          ,0.000397293         ,5.18103e-05
1024                ,32                  ,static[64]          ,0.000371826         ,2.95661e-05
1024                ,32                  ,static[128]         ,0.000368449         ,2.05017e-05
1024                ,32                  ,dynamic             ,0.000619602         ,4.6335e-05
1024                ,32                  ,dynamic[1]          ,0.000620001         ,4.55585e-05
1024                ,32                  ,dynamic[2]          ,0.000516072         ,4.5455e-05
1024                ,32                  ,dynamic[4]          ,0.000459184         ,4.63359e-05
1024                ,32                  ,dynamic[8]          ,0.000409113         ,4.44337e-05
1024                ,32                  ,dynamic[16]         ,0.000376939         ,2.14165e-05
1024                ,32                  ,dynamic[32]         ,0.000371075         ,1.77585e-05
1024                ,32                  ,dynamic[64]         ,0.000381181         ,2.98136e-05
